Provinsi,Kabupaten,No,Komoditas,Satuan,2020,2021,2022,2023,2024,2025
Labuhan,Labuhan Batu,2,KACANG HIJAU,Ha,0.0,11.0,0.0,0.0,0.0,0.0
Labuhan,Labuhan Batu,3,KACANG TANAH,Ha,2.0,1.5,1.0,0.0,0.0,0.0
Labuhan,Labuhan Batu,4,KEDELAI,Ha,0.0,0.0,2.0,0.0,0.0,0.0
Labuhan,Labuhan Batu,5,PADI,Ha,11594.12,12622.84,21300.16,13368.02,14934.95,0.0
Labuhan,Labuhan Batu,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Labuhan,Labuhan Batu,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Labuhan,Labuhan Batu,8,UBIJALAR,Ha,0.0,4.0,0.0,0.0,0.0,0.0
Labuhan,Labuhan Batu,9,UBIKAYU / KETELA POHON,Ha,204.0,89.5,40.0,0.0,0.0,0.0
Asahan,Asahan,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Asahan,Asahan,2,KACANG HIJAU,Ha,64.0,37.5,4.0,0.0,0.0,0.0
Asahan,Asahan,3,KACANG TANAH,Ha,72.0,41.8,4.0,0.0,0.0,0.0
Asahan,Asahan,4,KEDELAI,Ha,4.5,2.0,1.4,0.0,0.0,0.0
Asahan,Asahan,5,PADI,Ha,10737.39,9906.85,10166.12,10212.46,11343.52,0.0
Asahan,Asahan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Asahan,Asahan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Asahan,Asahan,8,UBIJALAR,Ha,85.9,37.5,19.2,0.0,0.0,0.0
Asahan,Asahan,9,UBIKAYU / KETELA POHON,Ha,474.5,411.0,324.3,0.0,0.0,0.0
Simalungun,Simalungun,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Simalungun,Simalungun,2,KACANG HIJAU,Ha,40.0,0.0,8.2,0.0,0.0,0.0
Simalungun,Simalungun,3,KACANG TANAH,Ha,373.4,234.0,279.1,0.0,0.0,0.0
Simalungun,Simalungun,4,KEDELAI,Ha,518.5,598.6,4524.9,0.0,0.0,0.0
Simalungun,Simalungun,5,PADI,Ha,33172.77,30950.94,26442.49,27573.66,34503.33,0.0
Simalungun,Simalungun,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Simalungun,Simalungun,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Simalungun,Simalungun,8,UBIJALAR,Ha,538.2,329.0,379.8,0.0,0.0,0.0
Simalungun,Simalungun,9,UBIKAYU / KETELA POHON,Ha,4675.3,6298.0,4712.4,0.0,0.0,0.0
Dairi,Dairi,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Dairi,Dairi,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Dairi,Dairi,3,KACANG TANAH,Ha,191.1,273.0,259.0,0.0,0.0,0.0
Dairi,Dairi,4,KEDELAI,Ha,1.0,0.0,0.0,0.0,0.0,0.0
Dairi,Dairi,5,PADI,Ha,6546.43,5894.95,7027.48,6821.58,6294.01,0.0
Dairi,Dairi,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Dairi,Dairi,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Dairi,Dairi,8,UBIJALAR,Ha,926.7,1328.5,1289.3,0.0,0.0,0.0
Dairi,Dairi,9,UBIKAYU / KETELA POHON,Ha,503.2,1192.1,591.0,0.0,0.0,0.0
Karo,Karo,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Karo,Karo,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Karo,Karo,3,KACANG TANAH,Ha,1.0,0.0,36.9,0.0,0.0,0.0
Karo,Karo,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Karo,Karo,5,PADI,Ha,8601.24,9844.22,9175.59,8827.56,8035.59,0.0
Karo,Karo,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Karo,Karo,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Karo,Karo,8,UBIJALAR,Ha,572.0,872.0,556.0,0.0,0.0,0.0
Karo,Karo,9,UBIKAYU / KETELA POHON,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Deli,Deli Serdang,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Deli,Deli Serdang,2,KACANG HIJAU,Ha,58.0,163.0,28.0,0.0,0.0,0.0
Deli,Deli Serdang,3,KACANG TANAH,Ha,46.0,8.0,2.0,0.0,0.0,0.0
Deli,Deli Serdang,4,KEDELAI,Ha,107.3,20.0,0.0,0.0,0.0,0.0
Deli,Deli Serdang,5,PADI,Ha,49658.5,53981.21,54364.03,52360.9,50213.59,0.0
Deli,Deli Serdang,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Deli,Deli Serdang,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Deli,Deli Serdang,8,UBIJALAR,Ha,165.3,53.0,17.0,0.0,0.0,0.0
Deli,Deli Serdang,9,UBIKAYU / KETELA POHON,Ha,2923.0,2974.0,2497.0,0.0,0.0,0.0
Langkat,Langkat,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Langkat,Langkat,2,KACANG HIJAU,Ha,341.5,369.3,389.6,0.0,0.0,0.0
Langkat,Langkat,3,KACANG TANAH,Ha,294.0,387.0,695.0,0.0,0.0,0.0
Langkat,Langkat,4,KEDELAI,Ha,314.0,76.0,247.0,0.0,0.0,0.0
Langkat,Langkat,5,PADI,Ha,27742.99,25633.4,23315.84,24435.48,24760.51,0.0
Langkat,Langkat,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Langkat,Langkat,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Langkat,Langkat,8,UBIJALAR,Ha,128.0,113.0,127.0,0.0,0.0,0.0
Langkat,Langkat,9,UBIKAYU / KETELA POHON,Ha,417.0,255.0,268.0,0.0,0.0,0.0
Nias,Nias Selatan,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Nias,Nias Selatan,2,KACANG HIJAU,Ha,21.0,13.0,5.0,0.0,0.0,0.0
Nias,Nias Selatan,3,KACANG TANAH,Ha,12.0,3.0,2.0,0.0,0.0,0.0
Nias,Nias Selatan,4,KEDELAI,Ha,138.0,0.0,0.0,0.0,0.0,0.0
Nias,Nias Selatan,5,PADI,Ha,10803.5,13491.62,12263.83,11951.51,12680.38,0.0
Nias,Nias Selatan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Nias,Nias Selatan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Nias,Nias Selatan,8,UBIJALAR,Ha,285.0,186.0,327.0,0.0,0.0,0.0
Nias,Nias Selatan,9,UBIKAYU / KETELA POHON,Ha,820.0,783.0,598.5,0.0,0.0,0.0
Humbang,Humbang Hasundutan,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Humbang,Humbang Hasundutan,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Humbang,Humbang Hasundutan,3,KACANG TANAH,Ha,283.1,253.1,268.8,0.0,0.0,0.0
Humbang,Humbang Hasundutan,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Humbang,Humbang Hasundutan,5,PADI,Ha,11968.69,11440.24,15971.97,16179.19,17237.91,0.0
Humbang,Humbang Hasundutan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Humbang,Humbang Hasundutan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Humbang,Humbang Hasundutan,8,UBIJALAR,Ha,306.3,289.6,258.4,0.0,0.0,0.0
Humbang,Humbang Hasundutan,9,UBIKAYU / KETELA POHON,Ha,255.2,256.1,237.2,0.0,0.0,0.0
Pakpak,Pakpak Bharat,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pakpak,Pakpak Bharat,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pakpak,Pakpak Bharat,3,KACANG TANAH,Ha,6.0,21.6,20.0,0.0,0.0,0.0
Pakpak,Pakpak Bharat,4,KEDELAI,Ha,84.0,0.0,0.0,0.0,0.0,0.0
Pakpak,Pakpak Bharat,5,PADI,Ha,1064.93,1175.82,1436.85,1125.85,1675.43,0.0
Pakpak,Pakpak Bharat,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pakpak,Pakpak Bharat,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pakpak,Pakpak Bharat,8,UBIJALAR,Ha,14.0,10.0,4.9,0.0,0.0,0.0
Pakpak,Pakpak Bharat,9,UBIKAYU / KETELA POHON,Ha,55.0,77.0,48.0,0.0,0.0,0.0
Samosir,Samosir,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Samosir,Samosir,2,KACANG HIJAU,Ha,312.6,187.3,370.0,0.0,0.0,0.0
Samosir,Samosir,3,KACANG TANAH,Ha,145.8,9.9,2.9,0.0,0.0,0.0
Samosir,Samosir,4,KEDELAI,Ha,497.6,24.1,323.6,0.0,0.0,0.0
Samosir,Samosir,5,PADI,Ha,7927.89,7874.65,6790.46,49742.27,51117.61,0.0
Samosir,Samosir,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Samosir,Samosir,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Samosir,Samosir,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Samosir,Samosir,9,UBIKAYU / KETELA POHON,Ha,13440.9,11089.0,14332.0,0.0,0.0,0.0
Serdang,Serdang Bedagai,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serdang,Serdang Bedagai,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serdang,Serdang Bedagai,3,KACANG TANAH,Ha,181.0,88.6,62.3,0.0,0.0,0.0
Serdang,Serdang Bedagai,4,KEDELAI,Ha,167.8,0.0,0.0,0.0,0.0,0.0
Serdang,Serdang Bedagai,5,PADI,Ha,48862.29,49091.03,50910.11,7385.8,7114.9,0.0
Serdang,Serdang Bedagai,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serdang,Serdang Bedagai,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serdang,Serdang Bedagai,8,UBIJALAR,Ha,397.5,343.1,381.0,0.0,0.0,0.0
Serdang,Serdang Bedagai,9,UBIKAYU / KETELA POHON,Ha,149.0,146.3,115.0,0.0,0.0,0.0
Batu,Batu Bara,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Batu,Batu Bara,2,KACANG HIJAU,Ha,1.5,9.5,9.3,0.0,0.0,0.0
Batu,Batu Bara,3,KACANG TANAH,Ha,2.6,0.6,21.8,0.0,0.0,0.0
Batu,Batu Bara,4,KEDELAI,Ha,2.9,0.2,5.4,0.0,0.0,0.0
Batu,Batu Bara,5,PADI,Ha,12988.09,12269.27,12827.29,13033.8,11735.98,0.0
Batu,Batu Bara,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Batu,Batu Bara,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Batu,Batu Bara,8,UBIJALAR,Ha,1.9,1.0,18.8,0.0,0.0,0.0
Batu,Batu Bara,9,UBIKAYU / KETELA POHON,Ha,408.5,454.8,415.8,0.0,0.0,0.0
Padang,Padang Lawas Utara,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Padang,Padang Lawas Utara,2,KACANG HIJAU,Ha,87.0,89.2,36.1,0.0,0.0,0.0
Padang,Padang Lawas Utara,3,KACANG TANAH,Ha,116.1,81.3,50.3,0.0,0.0,0.0
Padang,Padang Lawas Utara,4,KEDELAI,Ha,142.5,11.0,5.0,0.0,0.0,0.0
Padang,Padang Lawas Utara,5,PADI,Ha,8583.94,7124.65,6894.1,10594.64,11389.81,0.0
Padang,Padang Lawas Utara,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Padang,Padang Lawas Utara,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Padang,Padang Lawas Utara,8,UBIJALAR,Ha,20.1,25.4,15.9,0.0,0.0,0.0
Padang,Padang Lawas Utara,9,UBIKAYU / KETELA POHON,Ha,86.2,73.1,58.1,0.0,0.0,0.0
Padang,Padang Lawas,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Padang,Padang Lawas,2,KACANG HIJAU,Ha,48.0,110.0,67.0,0.0,0.0,0.0
Padang,Padang Lawas,3,KACANG TANAH,Ha,84.0,159.0,149.0,0.0,0.0,0.0
Padang,Padang Lawas,4,KEDELAI,Ha,22.0,27.0,10.0,0.0,0.0,0.0
Padang,Padang Lawas,5,PADI,Ha,8374.84,6961.04,7325.83,9970.29,11355.56,0.0
Padang,Padang Lawas,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Padang,Padang Lawas,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Padang,Padang Lawas,8,UBIJALAR,Ha,32.0,62.0,55.0,0.0,0.0,0.0
Padang,Padang Lawas,9,UBIKAYU / KETELA POHON,Ha,151.0,166.0,180.0,0.0,0.0,0.0
Labuhan,Labuhan Batu Selatan,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Labuhan,Labuhan Batu Selatan,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Labuhan,Labuhan Batu Selatan,3,KACANG TANAH,Ha,20.7,28.9,14.0,0.0,0.0,0.0
Labuhan,Labuhan Batu Selatan,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Labuhan,Labuhan Batu Selatan,5,PADI,Ha,164.48,113.43,102.09,130.45,102.1,0.0
Labuhan,Labuhan Batu Selatan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Labuhan,Labuhan Batu Selatan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Labuhan,Labuhan Batu Selatan,8,UBIJALAR,Ha,4.0,3.5,3.6,0.0,0.0,0.0
Labuhan,Labuhan Batu Selatan,9,UBIKAYU / KETELA POHON,Ha,310.0,128.0,60.0,0.0,0.0,0.0
Labuhan,Labuhan Batu Utara,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Labuhan,Labuhan Batu Utara,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Labuhan,Labuhan Batu Utara,3,KACANG TANAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Labuhan,Labuhan Batu Utara,4,KEDELAI,Ha,0.0,1.0,0.0,0.0,0.0,0.0
Labuhan,Labuhan Batu Utara,5,PADI,Ha,12268.17,9047.81,19670.34,19088.26,18753.42,0.0
Labuhan,Labuhan Batu Utara,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Labuhan,Labuhan Batu Utara,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Labuhan,Labuhan Batu Utara,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Labuhan,Labuhan Batu Utara,9,UBIKAYU / KETELA POHON,Ha,17.0,42.0,14.0,0.0,0.0,0.0
Nias,Nias Utara,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Nias,Nias Utara,2,KACANG HIJAU,Ha,0.0,0.0,8.2,0.0,0.0,0.0
Nias,Nias Utara,3,KACANG TANAH,Ha,16.5,0.0,26.3,0.0,0.0,0.0
Nias,Nias Utara,4,KEDELAI,Ha,5.0,0.0,0.0,0.0,0.0,0.0
Nias,Nias Utara,5,PADI,Ha,7584.08,9690.89,8768.97,8895.77,9163.0,0.0
Nias,Nias Utara,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Nias,Nias Utara,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Nias,Nias Utara,8,UBIJALAR,Ha,0.0,0.0,90.5,0.0,0.0,0.0
Nias,Nias Utara,9,UBIKAYU / KETELA POHON,Ha,165.0,15.0,209.7,0.0,0.0,0.0
Nias,Nias Barat,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Nias,Nias Barat,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Nias,Nias Barat,3,KACANG TANAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Nias,Nias Barat,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Nias,Nias Barat,5,PADI,Ha,2691.48,2699.9,2441.86,2982.82,2582.99,0.0
Nias,Nias Barat,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Nias,Nias Barat,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Nias,Nias Barat,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Nias,Nias Barat,9,UBIKAYU / KETELA POHON,Ha,0.0,0.0,42.0,0.0,0.0,0.0
Sibolga,Sibolga,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sibolga,Sibolga,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sibolga,Sibolga,3,KACANG TANAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sibolga,Sibolga,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sibolga,Sibolga,5,PADI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sibolga,Sibolga,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sibolga,Sibolga,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sibolga,Sibolga,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sibolga,Sibolga,9,UBIKAYU / KETELA POHON,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tanjung,Tanjung Balai,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tanjung,Tanjung Balai,2,KACANG HIJAU,Ha,0.0,2.0,0.0,0.0,0.0,0.0
Tanjung,Tanjung Balai,3,KACANG TANAH,Ha,0.0,2.0,0.0,0.0,0.0,0.0
Tanjung,Tanjung Balai,4,KEDELAI,Ha,0.0,1.0,3.0,0.0,0.0,0.0
Tanjung,Tanjung Balai,5,PADI,Ha,75.45,75.92,75.92,52.57,44.78,0.0
Tanjung,Tanjung Balai,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tanjung,Tanjung Balai,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tanjung,Tanjung Balai,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tanjung,Tanjung Balai,9,UBIKAYU / KETELA POHON,Ha,3.0,7.0,4.0,0.0,0.0,0.0
Pematang,Pematang Siantar,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pematang,Pematang Siantar,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pematang,Pematang Siantar,3,KACANG TANAH,Ha,0.0,10.0,11.0,0.0,0.0,0.0
Pematang,Pematang Siantar,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pematang,Pematang Siantar,5,PADI,Ha,2055.44,1951.46,1842.98,1462.29,1599.09,0.0
Pematang,Pematang Siantar,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pematang,Pematang Siantar,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pematang,Pematang Siantar,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pematang,Pematang Siantar,9,UBIKAYU / KETELA POHON,Ha,301.0,216.0,219.0,0.0,0.0,0.0
Tebing,Tebing Tinggi,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tebing,Tebing Tinggi,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tebing,Tebing Tinggi,3,KACANG TANAH,Ha,0.0,0.0,0.4,0.0,0.0,0.0
Tebing,Tebing Tinggi,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tebing,Tebing Tinggi,5,PADI,Ha,484.97,452.41,447.99,447.98,459.17,0.0
Tebing,Tebing Tinggi,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tebing,Tebing Tinggi,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tebing,Tebing Tinggi,8,UBIJALAR,Ha,0.0,0.3,0.3,0.0,0.0,0.0
Tebing,Tebing Tinggi,9,UBIKAYU / KETELA POHON,Ha,286.1,273.2,290.2,0.0,0.0,0.0
Medan,Medan,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Medan,Medan,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Medan,Medan,3,KACANG TANAH,Ha,7.5,2.0,0.0,0.0,0.0,0.0
Medan,Medan,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Medan,Medan,5,PADI,Ha,924.83,1051.11,1007.53,967.89,919.54,0.0
Medan,Medan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Medan,Medan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Medan,Medan,8,UBIJALAR,Ha,3.5,0.7,0.5,0.0,0.0,0.0
Medan,Medan,9,UBIKAYU / KETELA POHON,Ha,53.0,70.5,25.5,0.0,0.0,0.0
Binjai,Binjai,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Binjai,Binjai,2,KACANG HIJAU,Ha,18.3,5.0,25.6,0.0,0.0,0.0
Binjai,Binjai,3,KACANG TANAH,Ha,75.6,83.0,105.8,0.0,0.0,0.0
Binjai,Binjai,4,KEDELAI,Ha,62.1,0.0,0.0,0.0,0.0,0.0
Binjai,Binjai,5,PADI,Ha,1456.08,1426.14,1244.91,1342.42,1093.72,0.0
Binjai,Binjai,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Binjai,Binjai,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Binjai,Binjai,8,UBIJALAR,Ha,68.4,76.1,127.3,0.0,0.0,0.0
Binjai,Binjai,9,UBIKAYU / KETELA POHON,Ha,46.0,45.0,58.0,0.0,0.0,0.0
Padangsidimpuan,Padangsidimpuan,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Padangsidimpuan,Padangsidimpuan,2,KACANG HIJAU,Ha,81.0,52.0,45.0,0.0,0.0,0.0
Padangsidimpuan,Padangsidimpuan,3,KACANG TANAH,Ha,101.0,72.0,68.0,0.0,0.0,0.0
Padangsidimpuan,Padangsidimpuan,4,KEDELAI,Ha,86.0,58.0,42.0,0.0,0.0,0.0
Padangsidimpuan,Padangsidimpuan,5,PADI,Ha,3532.72,3368.87,3154.81,3678.0,3586.75,0.0
Padangsidimpuan,Padangsidimpuan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Padangsidimpuan,Padangsidimpuan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Padangsidimpuan,Padangsidimpuan,8,UBIJALAR,Ha,71.0,52.0,50.0,0.0,0.0,0.0
Padangsidimpuan,Padangsidimpuan,9,UBIKAYU / KETELA POHON,Ha,206.0,184.0,179.0,0.0,0.0,0.0
Gunungsitoli,Gunungsitoli,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gunungsitoli,Gunungsitoli,2,KACANG HIJAU,Ha,6.0,10.0,4.0,0.0,0.0,0.0
Gunungsitoli,Gunungsitoli,3,KACANG TANAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gunungsitoli,Gunungsitoli,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gunungsitoli,Gunungsitoli,5,PADI,Ha,2349.21,2732.9,2003.98,2679.59,2595.61,0.0
Gunungsitoli,Gunungsitoli,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gunungsitoli,Gunungsitoli,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gunungsitoli,Gunungsitoli,8,UBIJALAR,Ha,42.0,15.0,10.0,0.0,0.0,0.0
Gunungsitoli,Gunungsitoli,9,UBIKAYU / KETELA POHON,Ha,49.5,56.0,36.0,0.0,0.0,0.0
Kepulauan,Kepulauan Mentawai,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepulauan,Kepulauan Mentawai,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepulauan,Kepulauan Mentawai,3,KACANG TANAH,Ha,0.0,0.0,0.5,0.0,0.0,0.0
Kepulauan,Kepulauan Mentawai,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepulauan,Kepulauan Mentawai,5,PADI,Ha,208.12,376.77,603.61,477.23,0.0,0.0
Kepulauan,Kepulauan Mentawai,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepulauan,Kepulauan Mentawai,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepulauan,Kepulauan Mentawai,8,UBIJALAR,Ha,68.0,83.9,72.0,0.0,0.0,0.0
Kepulauan,Kepulauan Mentawai,9,UBIKAYU / KETELA POHON,Ha,76.0,91.0,81.3,0.0,0.0,0.0
Pesisir,Pesisir Selatan,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pesisir,Pesisir Selatan,2,KACANG HIJAU,Ha,71.3,72.4,26.1,0.0,0.0,0.0
Pesisir,Pesisir Selatan,3,KACANG TANAH,Ha,306.2,382.0,209.7,0.0,0.0,0.0
Pesisir,Pesisir Selatan,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pesisir,Pesisir Selatan,5,PADI,Ha,30047.03,30440.73,28779.19,38927.98,0.0,0.0
Pesisir,Pesisir Selatan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pesisir,Pesisir Selatan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pesisir,Pesisir Selatan,8,UBIJALAR,Ha,2.0,29.0,32.2,0.0,0.0,0.0
Pesisir,Pesisir Selatan,9,UBIKAYU / KETELA POHON,Ha,375.8,301.2,315.2,0.0,0.0,0.0
Solok,Solok,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Solok,Solok,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Solok,Solok,3,KACANG TANAH,Ha,105.2,109.3,110.0,0.0,0.0,0.0
Solok,Solok,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Solok,Solok,5,PADI,Ha,33518.09,32553.83,32901.89,34691.26,0.0,0.0
Solok,Solok,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
